distributed-seir-08
02:51:46.996 PM 06-Apr-2020
min-pxcor,-15
max-pxcor,15
min-pycor,-15
max-pycor,15
initial-infected,100
alert-policy,global
testing-rate-presymptomatic,0.025
testing-rate-general,5.0E-4
init-alert-level,0
use-seed?,false
seed,30
relative-infectiousness-presymptomatic,0.15
p-icu,0.0125
pop-sd-multiplier,0.45
population,5000000
p-hosp,0.05
uniform-by-pop?,true
infected-to-recovered,0.1
flow-rate,1
cfr-0,0.01
exposed-to-presymptomatic,0.25
time-horizon,7
alert-levels-R0,[2.5 2.1 1.6 1.1 0.6]
num-locales,100
cfr-1,0.02
alert-levels-flow,[1.0 0.5 0.25 0.1 0.05]
presymptomatic-to-infected,1
testing-rate-symptomatic,0.25
icu-cap,500
log-all-locales?,true
ticks,seed,who,pop-0,susceptible,exposed,presymptomatic,infected,recovered,dead,tests,tests-positive,new-exposed,new-presymptomatic,new-infected,new-recovered,new-dead,alert-level
3,30,87,53095,53093,1,0,0,1,0,103,0,0,0,0,0,0,0
3,30,76,45393,45389,1,1,1,1,0,95,0,0,1,0,1,0,0
3,30,48,48075,48068,4,0,2,1,0,103,3,2,0,0,1,0,0
3,30,68,58106,58103,2,0,1,0,0,128,1,0,0,0,0,0,0
3,30,72,39023,39023,0,0,0,0,0,78,0,0,0,0,0,0,0
3,30,80,63796,63796,0,0,0,0,0,110,0,0,0,0,0,0,0
3,30,85,46823,46823,0,0,0,0,0,84,0,0,0,0,0,0,0
3,30,61,49772,49772,0,0,0,0,0,102,0,0,0,0,0,0,0
3,30,65,44456,44455,0,0,1,0,0,103,2,0,0,0,0,0,0
3,30,66,29095,29095,0,0,0,0,0,58,0,0,0,0,0,0,0
3,30,91,104970,104964,1,0,2,3,0,211,2,0,0,2,1,0,0
3,30,41,26270,26268,1,0,1,0,0,55,0,1,0,0,0,0,0
3,30,39,55473,55471,1,0,1,0,0,85,2,0,0,0,0,0,0
3,30,99,18502,18502,0,0,0,0,0,45,0,0,0,0,0,0,0
3,30,43,50039,50038,1,0,0,0,0,96,0,0,0,0,0,0,0
3,30,97,74321,74320,0,0,1,0,0,145,1,0,0,0,0,0,0
3,30,37,54083,54080,1,0,2,0,0,127,0,0,0,0,0,0,0
3,30,49,20462,20462,0,0,0,0,0,23,0,0,0,0,0,0,0
3,30,30,42487,42487,0,0,0,0,0,98,0,0,0,0,0,0,0
3,30,32,27081,27081,0,0,0,0,0,55,0,0,0,0,0,0,0
3,30,78,60877,60872,1,0,3,1,0,119,2,1,0,0,0,0,0
3,30,33,44395,44390,2,1,2,0,0,95,1,0,1,0,0,0,0
3,30,86,56810,56809,1,0,0,0,0,128,0,0,0,0,0,0,0
3,30,54,36576,36576,0,0,0,0,0,69,0,0,0,0,0,0,0
3,30,58,115660,115658,1,0,1,0,0,250,0,0,0,0,0,0,0
3,30,90,111295,111291,1,0,3,0,0,226,3,1,0,1,0,0,0
3,30,50,27732,27732,0,0,0,0,0,63,0,0,0,0,0,0,0
3,30,79,48294,48294,0,0,0,0,0,90,0,0,0,0,0,0,0
3,30,59,33823,33823,0,0,0,0,0,77,0,0,0,0,0,0,0
3,30,1,24740,24739,0,0,1,0,0,47,0,0,0,0,0,0,0
3,30,51,90058,90053,1,1,2,1,0,192,2,1,1,1,0,0,0
3,30,36,56098,56094,2,0,1,1,0,107,3,1,0,0,0,0,0
3,30,69,53164,53164,0,0,0,0,0,91,0,0,0,0,0,0,0
3,30,55,83760,83760,0,0,0,0,0,157,0,0,0,0,0,0,0
3,30,74,44868,44867,0,0,0,1,0,76,0,0,0,0,0,0,0
3,30,93,41293,41292,0,0,1,0,0,79,1,0,0,0,0,0,0
3,30,38,59086,59084,0,0,2,0,0,114,1,0,0,0,0,0,0
3,30,12,21217,21217,0,0,0,0,0,46,0,0,0,0,0,0,0
3,30,82,38543,38543,0,0,0,0,0,82,0,0,0,0,0,0,0
3,30,26,25592,25592,0,0,0,0,0,42,0,0,0,0,0,0,0
3,30,81,77754,77746,4,1,2,1,0,167,2,3,1,0,0,0,0
3,30,24,42784,42782,1,0,1,0,0,90,1,0,0,0,0,0,0
3,30,31,77510,77508,1,0,1,0,0,164,0,0,0,0,0,0,0
3,30,53,34064,34064,0,0,0,0,0,63,0,0,0,0,0,0,0
3,30,13,40511,40511,0,0,0,0,0,93,0,0,0,0,0,0,0
3,30,4,28646,28646,0,0,0,0,0,68,0,0,0,0,0,0,0
3,30,5,37104,37103,1,0,0,0,0,69,0,0,0,0,0,0,0
3,30,73,63127,63127,0,0,0,0,0,111,0,0,0,0,0,0,0
3,30,21,9539,9538,0,0,0,1,0,18,0,0,0,0,0,0,0
3,30,96,36605,36604,1,0,0,0,0,73,0,0,0,0,0,0,0
3,30,70,43648,43648,0,0,0,0,0,93,0,0,0,0,0,0,0
3,30,14,88788,88787,0,0,1,0,0,171,0,0,0,1,0,0,0
3,30,2,82653,82652,0,0,0,1,0,161,0,0,0,0,0,0,0
3,30,75,35676,35674,0,0,0,2,0,63,2,0,0,0,0,0,0
3,30,8,22374,22374,0,0,0,0,0,48,0,0,0,0,0,0,0
3,30,40,43353,43352,0,0,0,1,0,103,1,0,0,0,0,0,0
3,30,83,87544,87541,1,0,2,0,0,159,3,0,0,0,0,0,0
3,30,64,18921,18916,0,0,5,0,0,42,2,0,0,1,0,0,0
3,30,20,55566,55566,0,0,0,0,0,118,0,0,0,0,0,0,0
3,30,42,38954,38952,0,0,2,0,0,103,0,0,0,0,0,0,0
3,30,60,15059,15059,0,0,0,0,0,37,0,0,0,0,0,0,0
3,30,3,65953,65951,1,0,1,0,0,119,1,0,0,0,0,0,0
3,30,29,39332,39330,1,0,1,0,0,86,1,0,0,0,0,0,0
3,30,34,48555,48555,0,0,0,0,0,110,0,0,0,0,0,0,0
3,30,11,76428,76427,0,1,0,0,0,139,0,0,1,0,0,0,0
3,30,77,54937,54936,1,0,0,0,0,108,0,0,0,0,0,0,0
3,30,22,41984,41983,0,0,1,0,0,80,0,0,0,0,0,0,0
3,30,98,72150,72149,0,0,1,0,0,157,0,0,0,0,0,0,0
3,30,16,60228,60226,0,1,1,0,0,123,1,0,1,0,0,0,0
3,30,56,36265,36265,0,0,0,0,0,70,0,0,0,0,0,0,0
3,30,17,70361,70361,0,0,0,0,0,149,0,0,0,0,0,0,0
3,30,47,37970,37970,0,0,0,0,0,80,0,0,0,0,0,0,0
3,30,94,46129,46126,2,0,1,0,0,84,0,0,0,0,0,0,0
3,30,25,31523,31522,0,0,1,0,0,61,1,0,0,0,0,0,0
3,30,46,30030,30029,0,0,0,1,0,62,1,0,0,0,1,0,0
3,30,10,59060,59057,1,1,0,1,0,127,1,0,1,0,0,0,0
3,30,0,106345,106345,0,0,0,0,0,204,0,0,0,0,0,0,0
3,30,9,40113,40113,0,0,0,0,0,67,0,0,0,0,0,0,0
3,30,89,51920,51916,3,0,1,0,0,101,1,2,0,0,0,0,0
3,30,15,44051,44040,6,1,4,0,0,88,6,2,1,0,0,0,0
3,30,35,93072,93067,3,0,1,1,0,158,1,1,0,0,0,0,0
3,30,7,58184,58183,0,0,1,0,0,130,2,0,0,0,0,0,0
3,30,84,11924,11922,0,0,1,1,0,15,0,0,0,1,0,0,0
3,30,62,40037,40036,0,0,1,0,0,86,2,0,0,0,0,0,0
3,30,52,47337,47333,2,0,2,0,0,104,0,1,0,0,0,0,0
3,30,19,98412,98408,2,0,1,1,0,200,1,0,0,0,0,0,0
3,30,71,15467,15467,0,0,0,0,0,22,0,0,0,0,0,0,0
3,30,28,42641,42639,0,0,2,0,0,78,1,0,0,0,0,0,0
3,30,44,60299,60299,0,0,0,0,0,129,0,0,0,0,0,0,0
3,30,92,40127,40125,0,0,0,2,0,78,0,0,0,0,1,0,0
3,30,27,98056,98054,1,0,0,1,0,207,0,0,0,0,0,0,0
3,30,67,21046,21046,0,0,0,0,0,45,0,0,0,0,0,0,0
3,30,23,39155,39152,0,1,0,2,0,87,2,0,1,0,1,0,0
3,30,6,15534,15533,0,0,1,0,0,37,0,0,0,0,0,0,0
3,30,88,68951,68949,0,0,0,2,0,116,0,0,0,0,1,0,0
3,30,18,43527,43527,0,0,0,0,0,71,0,0,0,0,0,0,0
3,30,63,27270,27269,0,0,1,0,0,61,1,0,0,0,0,0,0
4,30,61,49772,49772,0,0,0,0,0,132,0,0,0,0,0,0,0
4,30,41,26270,26268,1,0,1,0,0,72,0,0,0,0,0,0,0
4,30,11,76428,76427,0,0,1,0,0,184,0,0,0,1,0,0,0
4,30,90,111295,111289,3,0,3,0,0,283,3,2,0,0,0,0,0
4,30,46,30030,30029,0,0,0,1,0,82,1,0,0,0,0,0,0
4,30,37,54083,54079,2,0,2,0,0,153,1,1,0,0,0,0,0
4,30,50,27732,27732,0,0,0,0,0,83,0,0,0,0,0,0,0
4,30,44,60299,60299,0,0,0,0,0,162,0,0,0,0,0,0,0
4,30,77,54937,54936,0,1,0,0,0,134,0,0,1,0,0,0,0
4,30,72,39023,39023,0,0,0,0,0,94,0,0,0,0,0,0,0
4,30,34,48555,48555,0,0,0,0,0,131,0,0,0,0,0,0,0
4,30,93,41293,41292,0,0,1,0,0,105,1,0,0,0,0,0,0
4,30,87,53095,53093,1,0,0,1,0,125,0,0,0,0,0,0,0
4,30,80,63796,63796,0,0,0,0,0,148,0,0,0,0,0,0,0
4,30,70,43648,43648,0,0,0,0,0,113,0,0,0,0,0,0,0
4,30,83,87544,87541,1,0,1,1,0,201,3,0,0,0,1,0,0
4,30,3,65953,65951,1,0,1,0,0,155,1,0,0,0,0,0,0
4,30,94,46129,46126,2,0,1,0,0,109,0,0,0,0,0,0,0
4,30,54,36576,36576,0,0,0,0,0,90,0,0,0,0,0,0,0
4,30,26,25592,25592,0,0,0,0,0,56,0,0,0,0,0,0,0
4,30,65,44456,44454,1,0,1,0,0,119,2,1,0,0,0,0,0
4,30,69,53164,53164,0,0,0,0,0,107,0,0,0,0,0,0,0
4,30,63,27270,27269,0,0,1,0,0,79,2,0,0,0,0,0,0
4,30,28,42641,42639,0,0,2,0,0,100,1,0,0,0,0,0,0
4,30,92,40127,40125,0,0,0,2,0,90,0,0,0,0,0,0,0
4,30,15,44051,44039,5,2,4,1,0,116,7,1,2,1,1,0,0
4,30,18,43527,43527,0,0,0,0,0,94,0,0,0,0,0,0,0
4,30,10,59060,59057,1,0,1,1,0,158,1,0,0,1,0,0,0
4,30,20,55566,55566,0,0,0,0,0,152,0,0,0,0,0,0,0
4,30,40,43353,43352,0,0,0,1,0,121,1,0,0,0,0,0,0
4,30,35,93072,93067,3,0,1,1,0,203,1,0,0,0,0,0,0
4,30,16,60228,60225,1,0,2,0,0,152,1,1,0,1,0,0,0
4,30,47,37970,37970,0,0,0,0,0,100,0,0,0,0,0,0,0
4,30,97,74321,74320,0,0,1,0,0,186,2,0,0,0,0,0,0
4,30,89,51920,51916,2,1,1,0,0,126,2,0,1,0,0,0,0
4,30,58,115660,115658,1,0,0,1,0,312,0,0,0,0,1,0,0
4,30,27,98056,98054,0,1,0,1,0,251,0,0,1,0,0,0,0
4,30,81,77754,77744,5,1,2,2,0,213,3,2,1,1,1,0,0
4,30,74,44868,44867,0,0,0,1,0,102,0,0,0,0,0,0,0
4,30,6,15534,15533,0,0,1,0,0,40,0,0,0,0,0,0,0
4,30,45,42696,42695,0,0,0,1,0,111,1,0,0,0,0,0,0
4,30,1,24740,24739,0,0,1,0,0,58,0,0,0,0,0,0,0
4,30,25,31523,31522,0,0,1,0,0,78,1,0,0,0,0,0,0
4,30,42,38954,38951,1,0,2,0,0,124,0,1,0,0,0,0,0
4,30,52,47337,47332,3,0,1,1,0,127,1,1,0,0,1,0,0
4,30,62,40037,40036,0,0,1,0,0,112,3,0,0,0,0,0,0
4,30,59,33823,33823,0,0,0,0,0,92,0,0,0,0,0,0,0
4,30,84,11924,11920,2,0,1,1,0,20,0,2,0,0,0,0,0
4,30,78,60877,60872,0,1,3,1,0,154,2,0,1,0,0,0,0
4,30,12,21217,21217,0,0,0,0,0,60,0,0,0,0,0,0,0
4,30,8,22374,22374,0,0,0,0,0,59,0,0,0,0,0,0,0
4,30,64,18921,18914,2,0,5,0,0,51,3,2,0,0,0,0,0
4,30,36,56098,56094,1,1,1,1,0,138,3,0,1,0,0,0,0
4,30,31,77510,77506,3,0,1,0,0,197,0,2,0,0,0,0,0
4,30,9,40113,40113,0,0,0,0,0,86,0,0,0,0,0,0,0
4,30,98,72150,72149,0,0,1,0,0,192,0,0,0,0,0,0,0
4,30,91,104970,104964,0,1,2,3,0,265,3,0,1,0,0,0,0
4,30,22,41984,41983,0,0,1,0,0,98,0,0,0,0,0,0,0
4,30,0,106345,106345,0,0,0,0,0,251,0,0,0,0,0,0,0
4,30,13,40511,40511,0,0,0,0,0,102,0,0,0,0,0,0,0
4,30,30,42487,42487,0,0,0,0,0,114,0,0,0,0,0,0,0
4,30,60,15059,15059,0,0,0,0,0,44,0,0,0,0,0,0,0
4,30,56,36265,36265,0,0,0,0,0,90,0,0,0,0,0,0,0
4,30,82,38543,38543,0,0,0,0,0,96,0,0,0,0,0,0,0
4,30,49,20462,20462,0,0,0,0,0,31,0,0,0,0,0,0,0
4,30,24,42784,42781,2,0,1,0,0,114,1,1,0,0,0,0,0
4,30,88,68951,68949,0,0,0,2,0,158,0,0,0,0,0,0,0
4,30,53,34064,34064,0,0,0,0,0,85,0,0,0,0,0,0,0
4,30,95,65354,65350,1,0,2,1,0,165,1,0,0,1,0,0,0
4,30,5,37104,37103,1,0,0,0,0,85,0,0,0,0,0,0,0
4,30,43,50039,50038,1,0,0,0,0,110,0,0,0,0,0,0,0
4,30,55,83760,83760,0,0,0,0,0,192,0,0,0,0,0,0,0
4,30,21,9539,9538,0,0,0,1,0,21,0,0,0,0,0,0,0
4,30,71,15467,15467,0,0,0,0,0,27,0,0,0,0,0,0,0
4,30,29,39332,39330,1,0,1,0,0,107,1,0,0,0,0,0,0
4,30,2,82653,82652,0,0,0,1,0,221,0,0,0,0,0,0,0
4,30,48,48075,48068,3,1,2,1,0,130,3,0,1,0,0,0,0
4,30,32,27081,27081,0,0,0,0,0,74,0,0,0,0,0,0,0
4,30,76,45393,45388,2,0,2,1,0,119,0,1,0,1,0,0,0
4,30,68,58106,58102,2,1,1,0,0,156,1,1,1,0,0,0,0
4,30,86,56810,56809,1,0,0,0,0,161,0,0,0,0,0,0,0
4,30,14,88788,88787,0,0,1,0,0,210,1,0,0,0,0,0,0
4,30,51,90058,90053,1,0,3,1,0,235,3,0,0,1,0,0,0
4,30,85,46823,46823,0,0,0,0,0,102,0,0,0,0,0,0,0
4,30,99,18502,18502,0,0,0,0,0,55,0,0,0,0,0,0,0
4,30,96,36605,36604,1,0,0,0,0,96,0,0,0,0,0,0,0
4,30,4,28646,28646,0,0,0,0,0,80,0,0,0,0,0,0,0
4,30,23,39155,39152,0,0,1,2,0,98,2,0,0,1,0,0,0
4,30,33,44395,44390,2,0,3,0,0,114,1,0,0,1,0,0,0
4,30,17,70361,70361,0,0,0,0,0,173,0,0,0,0,0,0,0
4,30,39,55473,55471,0,1,0,1,0,112,2,0,1,0,1,0,0
4,30,73,63127,63127,0,0,0,0,0,145,0,0,0,0,0,0,0
4,30,79,48294,48294,0,0,0,0,0,113,0,0,0,0,0,0,0
4,30,66,29095,29095,0,0,0,0,0,71,0,0,0,0,0,0,0
4,30,57,52198,52198,0,0,0,0,0,98,0,0,0,0,0,0,0
4,30,67,21046,21046,0,0,0,0,0,58,0,0,0,0,0,0,0
4,30,19,98412,98408,2,0,1,1,0,251,1,0,0,0,0,0,0
4,30,38,59086,59084,0,0,2,0,0,143,2,0,0,0,0,0,0
4,30,7,58184,58183,0,0,1,0,0,166,2,0,0,0,0,0,0
4,30,75,35676,35674,0,0,0,2,0,86,2,0,0,0,0,0,0
5,30,13,40511,40511,0,0,0,0,0,126,0,0,0,0,0,0,0
5,30,37,54083,54079,2,0,1,1,0,182,1,0,0,0,1,0,0
5,30,71,15467,15467,0,0,0,0,0,35,0,0,0,0,0,0,0
5,30,31,77510,77505,3,1,1,0,0,235,0,1,1,0,0,0,0
5,30,89,51920,51916,2,0,2,0,0,154,2,0,0,1,0,0,0
5,30,87,53095,53093,0,1,0,1,0,158,0,0,1,0,0,0,0
5,30,34,48555,48555,0,0,0,0,0,150,0,0,0,0,0,0,0
5,30,7,58184,58183,0,0,0,1,0,202,3,0,0,0,1,0,0
5,30,85,46823,46823,0,0,0,0,0,127,0,0,0,0,0,0,0
5,30,6,15534,15533,0,0,1,0,0,46,0,0,0,0,0,0,0
5,30,81,77754,77744,4,1,3,2,0,256,3,0,1,1,0,0,0
5,30,54,36576,36576,0,0,0,0,0,115,0,0,0,0,0,0,0
5,30,75,35676,35674,0,0,0,2,0,100,2,0,0,0,0,0,0
5,30,41,26270,26268,0,1,1,0,0,80,1,0,1,0,0,0,0
5,30,18,43527,43527,0,0,0,0,0,110,0,0,0,0,0,0,0
5,30,17,70361,70361,0,0,0,0,0,207,0,0,0,0,0,0,0
5,30,50,27732,27732,0,0,0,0,0,92,0,0,0,0,0,0,0
5,30,84,11924,11919,3,0,1,1,0,29,0,1,0,0,0,0,0
5,30,1,24740,24739,0,0,1,0,0,70,0,0,0,0,0,0,0
5,30,99,18502,18502,0,0,0,0,0,64,0,0,0,0,0,0,0
5,30,63,27270,27269,0,0,1,0,0,91,2,0,0,0,0,0,0
5,30,2,82653,82652,0,0,0,1,0,263,0,0,0,0,0,0,0
5,30,98,72150,72149,0,0,1,0,0,230,0,0,0,0,0,0,0
5,30,55,83760,83760,0,0,0,0,0,237,0,0,0,0,0,0,0
5,30,93,41293,41292,0,0,1,0,0,123,1,0,0,0,0,0,0
5,30,86,56810,56809,1,0,0,0,0,192,0,0,0,0,0,0,0
5,30,79,48294,48294,0,0,0,0,0,129,0,0,0,0,0,0,0
5,30,14,88788,88787,0,0,1,0,0,255,1,0,0,0,0,0,0
5,30,60,15059,15059,0,0,0,0,0,54,0,0,0,0,0,0,0
5,30,64,18921,18913,2,1,5,0,0,66,4,1,1,0,0,0,0
5,30,96,36605,36604,1,0,0,0,0,112,0,0,0,0,0,0,0
5,30,4,28646,28646,0,0,0,0,0,100,0,0,0,0,0,0,0
5,30,59,33823,33823,0,0,0,0,0,108,0,0,0,0,0,0,0
5,30,20,55566,55566,0,0,0,0,0,185,0,0,0,0,0,0,0
5,30,73,63127,63127,0,0,0,0,0,173,0,0,0,0,0,0,0
5,30,21,9539,9538,0,0,0,1,0,26,0,0,0,0,0,0,0
5,30,56,36265,36265,0,0,0,0,0,113,0,0,0,0,0,0,0
5,30,78,60877,60871,1,0,3,2,0,177,2,1,0,1,1,0,0
5,30,53,34064,34064,0,0,0,0,0,104,0,0,0,0,0,0,0
5,30,42,38954,38951,1,0,2,0,0,135,0,0,0,0,0,0,0
5,30,62,40037,40036,0,0,1,0,0,140,3,0,0,0,0,0,0
5,30,76,45393,45388,2,0,2,1,0,132,0,0,0,0,0,0,0
5,30,74,44868,44867,0,0,0,1,0,120,0,0,0,0,0,0,0
5,30,36,56098,56093,1,1,2,1,0,162,3,1,1,1,0,0,0
5,30,22,41984,41983,0,0,1,0,0,117,0,0,0,0,0,0,0
5,30,69,53164,53164,0,0,0,0,0,137,0,0,0,0,0,0,0
5,30,88,68951,68949,0,0,0,2,0,206,0,0,0,0,0,0,0
5,30,49,20462,20462,0,0,0,0,0,45,0,0,0,0,0,0,0
5,30,82,38543,38543,0,0,0,0,0,115,0,0,0,0,0,0,0
5,30,24,42784,42781,2,0,1,0,0,141,1,0,0,0,0,0,0
5,30,80,63796,63796,0,0,0,0,0,182,0,0,0,0,0,0,0
5,30,77,54937,54936,0,0,1,0,0,157,0,0,0,1,0,0,0
5,30,65,44456,44454,1,0,1,0,0,139,3,0,0,0,0,0,0
5,30,19,98412,98408,2,0,1,1,0,307,1,0,0,0,0,0,0
5,30,97,74321,74320,0,0,1,0,0,219,2,0,0,0,0,0,0
5,30,58,115660,115658,1,0,0,1,0,373,0,0,0,0,0,0,0
5,30,45,42696,42695,0,0,0,1,0,135,1,0,0,0,0,0,0
5,30,67,21046,21046,0,0,0,0,0,68,0,0,0,0,0,0,0
5,30,95,65354,65349,1,1,2,1,0,199,1,1,1,0,0,0,0
5,30,39,55473,55471,0,0,1,1,0,136,2,0,0,1,0,0,0
5,30,47,37970,37970,0,0,0,0,0,123,0,0,0,0,0,0,0
5,30,10,59060,59057,1,0,1,1,0,194,1,0,0,0,0,0,0
5,30,44,60299,60299,0,0,0,0,0,189,0,0,0,0,0,0,0
5,30,26,25592,25592,0,0,0,0,0,69,0,0,0,0,0,0,0
5,30,52,47337,47332,2,1,1,1,0,140,1,0,1,0,0,0,0
5,30,5,37104,37103,0,1,0,0,0,96,0,0,1,0,0,0,0
5,30,46,30030,30029,0,0,0,1,0,98,1,0,0,0,0,0,0
5,30,57,52198,52198,0,0,0,0,0,118,0,0,0,0,0,0,0
5,30,29,39332,39330,1,0,1,0,0,127,1,0,0,0,0,0,0
5,30,0,106345,106345,0,0,0,0,0,295,0,0,0,0,0,0,0
5,30,94,46129,46126,1,1,1,0,0,126,1,0,1,0,0,0,0
5,30,9,40113,40113,0,0,0,0,0,109,0,0,0,0,0,0,0
5,30,51,90058,90052,1,1,3,1,0,274,4,1,1,0,0,0,0
5,30,48,48075,48068,3,0,3,1,0,166,3,0,0,1,0,0,0
5,30,28,42641,42638,1,0,2,0,0,120,1,1,0,0,0,0,0
5,30,32,27081,27081,0,0,0,0,0,87,0,0,0,0,0,0,0
5,30,33,44395,44388,4,0,3,0,0,129,1,2,0,0,0,0,0
5,30,38,59086,59084,0,0,2,0,0,168,2,0,0,0,0,0,0
5,30,27,98056,98054,0,0,1,1,0,313,0,0,0,1,0,0,0
5,30,72,39023,39023,0,0,0,0,0,105,0,0,0,0,0,0,0
5,30,90,111295,111288,2,2,3,0,0,336,3,1,2,0,0,0,0
5,30,25,31523,31521,1,0,0,1,0,91,1,1,0,0,1,0,0
5,30,23,39155,39151,1,0,1,2,0,121,3,1,0,0,0,0,0
5,30,61,49772,49772,0,0,0,0,0,156,0,0,0,0,0,0,0
5,30,66,29095,29095,0,0,0,0,0,86,0,0,0,0,0,0,0
5,30,43,50039,50038,1,0,0,0,0,138,0,0,0,0,0,0,0
5,30,8,22374,22374,0,0,0,0,0,73,0,0,0,0,0,0,0
5,30,92,40127,40125,0,0,0,2,0,105,0,0,0,0,0,0,0
5,30,11,76428,76427,0,0,1,0,0,225,0,0,0,0,0,0,0
5,30,40,43353,43352,0,0,0,1,0,142,1,0,0,0,0,0,0
5,30,3,65953,65951,1,0,1,0,0,177,1,0,0,0,0,0,0
5,30,12,21217,21217,0,0,0,0,0,71,0,0,0,0,0,0,0
5,30,83,87544,87541,1,0,1,1,0,244,3,0,0,0,0,0,0
5,30,91,104970,104963,1,0,3,3,0,315,3,1,0,1,0,0,0
5,30,16,60228,60223,3,0,2,0,0,182,1,2,0,0,0,0,0
5,30,15,44051,44038,5,1,6,1,0,148,7,1,1,2,0,0,0
5,30,68,58106,58102,2,0,2,0,0,200,2,0,0,1,0,0,0
5,30,35,93072,93067,3,0,1,1,0,244,1,0,0,0,0,0,0
5,30,70,43648,43648,0,0,0,0,0,131,0,0,0,0,0,0,0
5,30,30,42487,42487,0,0,0,0,0,137,0,0,0,0,0,0,0
6,30,70,43648,43648,0,0,0,0,0,148,0,0,0,0,0,0,0
6,30,83,87544,87541,1,0,1,1,0,289,4,0,0,0,0,0,0
6,30,9,40113,40113,0,0,0,0,0,132,0,0,0,0,0,0,0
6,30,74,44868,44867,0,0,0,1,0,146,0,0,0,0,0,0,0
6,30,16,60228,60223,3,0,2,0,0,226,1,0,0,0,0,0,0
6,30,82,38543,38543,0,0,0,0,0,131,0,0,0,0,0,0,0
6,30,95,65354,65349,0,1,3,1,0,234,1,0,1,1,0,0,0
6,30,62,40037,40036,0,0,1,0,0,162,3,0,0,0,0,0,0
6,30,26,25592,25592,0,0,0,0,0,80,0,0,0,0,0,0,0
6,30,78,60877,60869,2,1,3,2,0,200,4,2,1,0,0,0,0
6,30,27,98056,98054,0,0,1,1,0,351,0,0,0,0,0,0,0
6,30,28,42641,42637,2,0,2,0,0,138,1,1,0,0,0,0,0
6,30,61,49772,49772,0,0,0,0,0,180,0,0,0,0,0,0,0
6,30,71,15467,15467,0,0,0,0,0,41,0,0,0,0,0,0,0
6,30,50,27732,27732,0,0,0,0,0,101,0,0,0,0,0,0,0
6,30,88,68951,68949,0,0,0,2,0,240,0,0,0,0,0,0,0
6,30,51,90058,90052,1,0,4,1,0,307,4,0,0,1,0,0,0
6,30,91,104970,104963,1,0,3,3,0,372,3,0,0,0,0,0,0
6,30,34,48555,48555,0,0,0,0,0,177,0,0,0,0,0,0,0
6,30,84,11924,11918,4,0,1,1,0,39,0,1,0,0,0,0,0
6,30,39,55473,55470,1,0,1,1,0,167,2,1,0,0,0,0,0
6,30,41,26270,26268,0,0,2,0,0,93,1,0,0,1,0,0,0
6,30,3,65953,65951,1,0,1,0,0,211,2,0,0,0,0,0,0
6,30,99,18502,18502,0,0,0,0,0,77,0,0,0,0,0,0,0
6,30,40,43353,43352,0,0,0,1,0,162,1,0,0,0,0,0,0
6,30,58,115660,115658,1,0,0,1,0,425,0,0,0,0,0,0,0
6,30,59,33823,33823,0,0,0,0,0,127,0,0,0,0,0,0,0
6,30,44,60299,60299,0,0,0,0,0,222,0,0,0,0,0,0,0
6,30,89,51920,51916,1,1,1,1,0,185,2,0,1,0,1,0,0
6,30,10,59060,59057,1,0,0,2,0,225,1,0,0,0,1,0,0
6,30,12,21217,21217,0,0,0,0,0,81,0,0,0,0,0,0,0
6,30,76,45393,45388,1,1,2,1,0,156,1,0,1,0,0,0,0
6,30,53,34064,34064,0,0,0,0,0,121,0,0,0,0,0,0,0
6,30,7,58184,58183,0,0,0,1,0,238,3,0,0,0,0,0,0
6,30,0,106345,106345,0,0,0,0,0,358,0,0,0,0,0,0,0
6,30,13,40511,40511,0,0,0,0,0,145,0,0,0,0,0,0,0
6,30,85,46823,46823,0,0,0,0,0,148,0,0,0,0,0,0,0
6,30,92,40127,40125,0,0,0,2,0,130,0,0,0,0,0,0,0
6,30,81,77754,77742,5,1,4,2,0,299,4,2,1,1,0,0,0
6,30,5,37104,37103,0,0,1,0,0,119,0,0,0,1,0,0,0
6,30,8,22374,22374,0,0,0,0,0,89,0,0,0,0,0,0,0
6,30,93,41293,41291,1,0,1,0,0,141,1,1,0,0,0,0,0
6,30,79,48294,48294,0,0,0,0,0,154,0,0,0,0,0,0,0
6,30,37,54083,54079,1,1,1,1,0,211,2,0,1,0,0,0,0
6,30,75,35676,35674,0,0,0,2,0,128,2,0,0,0,0,0,0
6,30,11,76428,76427,0,0,1,0,0,262,0,0,0,0,0,0,0
6,30,33,44395,44387,3,2,2,1,0,158,3,1,2,0,1,0,0
6,30,6,15534,15533,0,0,1,0,0,48,0,0,0,0,0,0,0
6,30,68,58106,58102,1,1,1,1,0,234,2,0,1,0,1,0,0
6,30,55,83760,83760,0,0,0,0,0,274,0,0,0,0,0,0,0
6,30,17,70361,70361,0,0,0,0,0,238,0,0,0,0,0,0,0
6,30,69,53164,53164,0,0,0,0,0,165,0,0,0,0,0,0,0
6,30,4,28646,28646,0,0,0,0,0,114,0,0,0,0,0,0,0
6,30,24,42784,42781,2,0,0,1,0,171,1,0,0,0,1,0,0
6,30,43,50039,50038,1,0,0,0,0,169,0,0,0,0,0,0,0
6,30,65,44456,44452,3,0,1,0,0,162,3,2,0,0,0,0,0
6,30,52,47337,47332,1,1,2,1,0,160,1,0,1,1,0,0,0
6,30,97,74321,74320,0,0,1,0,0,249,2,0,0,0,0,0,0
